review,label
额...这个问题...当然还是重新缓冲了...你无奈的悲剧了……但是我很想知道你之后是重新缓冲呢还是放弃不看了呢……缓冲了好久好久才缓好的视频，竟然被自己错误地“咔嚓“一下全部关闭了窗口，那感觉只能用一句话来形容，那就是无语问苍天啊！！,困惑
易武普洱茶制作,惊讶
前有别针换别墅，现有一个鸡蛋换取100万澳元－－－中国社会需要这种“一蛋一世界”的梦想精神。详见博客,好奇
亲，你咋了？心情这么不好呢？好好的啊要不是哭的嗓子难受，晚上就一人去KTV去,伤心
"你们打劫啦？谁來搶,我和你拼了",不满
那还能拍什么涅？,疑问
回复在南极避暑挨冻我们这里热得要命，你那儿冷得要命，呵呵，真是件奇妙的事！快餐。这就是真实的南极，在艰辛的岁月里依旧充满生活的乐趣。帅哥于中山站2010-8-9,好奇
这是泡妞的前奏而已，瞄妞。咱当兵的人就是不一样-泡妞都是统一动作想死个人咯兵哥哥......。想死个人咯兵哥哥......。这边风景独好~,挑衅
这是猫还是耗子啊早起第一件事-------便便！,疑问
看到兰帕德看到杰拉德看到鲁小胖的背影再看到贝克汉姆的黯然神情我内牛满面,崇拜
"大舅从香港回来，看到我第一句话就说""你妈虐待你啊?""，等我吃完饭准备走人了，又说""你都没吃饭的嘛...""我明明就啃了好多了好不好???",挑衅
同求！据说了这张图的人，人品立马提高，网申战无不胜，攻无不克，笔试，面试一路通关，offer拿到手软。,期待
"啊,你要送我们哦?HOHO【Chill仔送好礼】CHILL环保绿色电脑背包独家呈献！即日起，只要成为的粉丝，此微博并给3位好友以上，就有机会得到！活动将于2010年9月13日截止，我们将会在粉丝中随机抽出一名送出，越多机会越大！（获奖名单在9月16日公布）@Ekin桑@kelve_chen@黑帽王Dan@Jollyshandy",期待
高姐好HC哦我也要签卡啊啊啊！！T^T我也要-D,期待
昨天蜡笔小新在火星踹唐僧没了围脖的时候，潇洒哥在阳台上吃凤姐。。。。潇洒哥好胃口啊。【趣味测试】看看你的QQ号后五位连起来是什么故事呢？,激动
哈哈哈哈哈笑死啊哈哈..好衰既者...哈哈~~好搞笑分享图片,开心
谢谢亲爱的精心准备的礼物，虽然有些心疼，但真的很喜欢从今天起，我也是有“驴”的人啦！前些天忙着上班耽误了我挑礼物，今天必须出手，现在很被动啊。希望它还在！,感激
龙猫粉的转~养眼好多甜蜜又美好的回忆，龙猫粉的我要泪奔了。,赞同
10年上班第四天，心理面只有一个念头那就是：辞职。到底是怎么回事嘛？,不满
潇月小妹以后找男朋友，第一考虑，俺建议找特警部队转业的。呵呵，看了不知说什么？感谢国家。【防“校园暴力”新举措】威武……千余钢叉丁字棍武装深圳各校，拒歹徒两米之外！,赞同
爱情很伟大。很感人感动到泪不断流~这是爱的力量。这个看完我哭了！很伟大！,激动
1年前这件皮衣被我生生的退货，因为不好穿，现在看王子穿着咋就聂摸好看捏？不知道还能不能买到了！！！,不满
只有自己最靠的住看完以下电影后你会发现，只有自己最靠的住,思考
在哪里看的来着？忘了，与大家分享吧：有德无才的人，边学边用；有才无德的人，打死都不录用………………应该是这样讲的，恩~~~,思考
陈晓、黄光裕谁都没有胜利，最大的赢家是苏宁。苏宁一家独大，就没人制衡了。那么对于厂家来说，这是一个噩梦的开始。据报道，陈晓共动用了3家公关公司，博然思维、隆文、及一家与网络舆论控制相关的公关公司。博然思维获得1000万元左右的报酬、隆文将获得500万元左右的报酬，以万元购物卡等形式支付、网络舆论控制相关的公司将获得480万元的报酬。与之相对，黄光裕家族动用了超过两家的公关公司，报酬都在100万元左右。,不满
6月5号下午两点，广州联合书店五层联合空间（越秀区北京路314号）除了来就送的大礼包之外，现场还有抽奖哦。。奖品有NIKE时尚包包，碧柔男士润肤乳液，娜莎迪专业发型滋润护色旅行3件套、碧柔男士毛孔清洁鼻贴，小P老师“PS造型”限量日记本，偷偷告诉大家中奖率是80%哦。。。,期待
唉。。。。无语问苍天！苍天无语啊尼个高清D，转尼个轉發微博。我只……,无语
【教育部将组织百名高校领导赴美日等国培训】高校领导赴海外培训2010年项目共五期，计划培训高校领导100人左右。每期24天，今年的高校领导将到日本、美国、英国、澳大利亚等地培训。据称此举将有助于10年内建成一批国际名校。【61年来都把以前的名校给毁了，现在10年就能撑成世界名校？】,疑问
家里小侄女刚好八岁，回家跟表嫂说说为了孩子们！转起！爱心继续！请帮忙......,赞同
回复忘了你夜班这回事了，岁月神偷，我哭得稀里哗啦，比大地震好看多了，岁月轻狂，好美的歌。你继续为党的新闻事业奋斗吧，睡了，晚安！我下午回家睡了三个小时，现在不困。刚才看了电影《岁月神偷》，值夜班也挺好玩的今天的任务终于忙完了，胖妞夸我今天好勤奋，其实我一直很勤奋，哼哼~去和姜老太太吃饭喽~,开心
哥们从吴桥出来的吧,好奇
小手牵大手的温暖。..,安慰
你若流泪，先湿的是我的心。史珍香。,安慰
。那么爱你为什么之销魂一爬！,思考
"包子有馅,不在褶上难得糊涂啊！",疑问
无在这个举国同哀的日子，让我们一起为玉树逝者默哀，为幸存者祈福。,伤心
从小就有腔调！。刷張小嫩咩,挑衅
阿福，一路走好~!,伤心
中国羽毛球队篇——《中华力量》，，，，，,赞扬
哈哈这张是ps的吧？什么叫做“与时俱进”~有图为证。看看这张图。,疑问
你这个怎么都吃不胖的女人真的让人太烦躁了！半夜想吃花生冰了～,不满
回复此地无银三百两这是便衣吗？真够方便的，一眼认出来了。够自欺欺人的好高调啊，连穿便衣都深怕别人不晓得他滴真实身份。。。(via@成都老5),好奇
公司刚刚发了一盒月饼、2包糖棋子，一箱苹果，一箱梨，一箱橙子，一箱提子，其实我最想要的是———给我6天假期！,期待
我看得目瞪口呆CAO。,惊讶
靠，本来我不信，现在ZF一辟谣，我迷茫了。【ZF辟谣了啊，秦岭事件是谣言】10月13日，一则关于“秦岭山底一个村庄一夜之间消失”的帖子在网络上疯传，特别是在微博上被疯狂转载。记者经过官方证实，确认这一消息系网络谣言。“听说，昨天凌晨4点，秦岭山底的一个村庄，一夜之间全部消失了!……现在有大批军队在封锁现场……”,困惑
对他的眼神永远无法抵抗！~看图~欢迎说话~,崇拜
回复学生啊放假了呗，找不到事，没办法，宅着也是闲着！美女也可行，哈哈唉，我们只有干看的份那不不是还要感谢我啊，哈哈神话正在一路飘过来……，那我也跟风，就想要这个玩意儿了，我的愿望是否能够实现呢？大家陪我一起等待神话的来临吧！,期待
"祈祷祈祷,祈求上帝让她快快好吧。",安慰
不是吧~！哇.书包都统一啊.?幼稚园咩.学晒香港窝高中唔洗挂?唔系呱！！唔好吖…好核突啊！！都系纪中嘅最型！！,挑衅
我可不想晚上梦到他们，你们就讲究转一下了还珠格格的历史真人照片，大家不要失望啊!正中间的那个，就是小燕子，而紫薇就是左边第2个。据说看到不转的，晚上做梦会梦到她们哦！(分享),惊讶
阳光暖的像春天...,开心
其实￥150都可以买到好多mask嘅,感激
回复丢掉天真就是丢掉幻想，保持骄傲就是保持自信，学会冷静就是学会思考。（欢迎）丢掉天真就会失去自我，保持骄傲就会失去朋友，学会冷静就会失去激情。（斗嘴）丢掉天真，保持骄傲，学会冷静“即使际遇坎坷，也不是没有可能巧加利用，让自己活得有趣有味。为此，最好丢掉天真，保持骄傲，学会冷静。”(BY吉本芭娜娜）晚安，各位。,骄傲
重阳节，想饮丝袜奶茶。。。。,期待
粉丝征集帖：是个漂亮的南京妞，刚玩微博，就42个粉丝，灰常可怜。一个85后已经在自己的工作领域取得了非凡的成就。她是曾经在哪些娱乐事件中挑事，她又是做什么的呢？大家会在微博中找打答案。欢迎大家帮忙，她非常希望和大家互粉，互动，互互哈hi！,开心
这么搞很容易让中国出现政治真空。治理一个政党，就得先让他下野，好好整肃，重建人心，然后，人民再用选票把权力交给他。以子之矛攻子之盾，赵子墨厉害啊。整治腐败官员，就得把所有官员都停职，抓起来以后进行清理，有问题的清洗掉，然后没问题的再一个一个恢复。,赞同
真希望不要再发生这种悲剧了。刹车！前已作古人，后不要有来者，念二老尚在孩小待哺暂且忍下。啊？！不会吧？我没听说啊。不是说昨天下午有第12跳了吗？希望11跳成为千古绝跳，后无来者。相信不会再发生这种悲剧了。富士康发生第11跳后郭台铭邀媒体参观工厂,不安
看来镜子是无处不在啊~偶词穷了,好奇
"中秋晚,最晚一家人齐吃飯齐賞月,人月双圓.",开心
还有天一冷本来就不白的内双柴手就毫不给力地变黑了！！很拿不出手啊啊啊啊啊,不满
大开大合典型“脱裤子放屁”！地下隐藏车库~,挑衅
嘿嘿...卡通片嗎？小新真人版吧？！好搞笑呀...不禁想起我的少時候...,开心
有人让我们一直生活在艰辛中生活太艰辛了。。克拉玛依,伤心
感动电影《七小罗汉》的那份兄弟情,崇拜
上佳评！不管黑猫白猫，能熬夜就是好猫！不管白猫黑猫，能走出模特步就是好猫。走自己的猫步，让耗子哭去吧！（点击更精彩！）,赞同
看着好心酸啊你觉得哪个国家的校服最好看？(投稿),伤心
看到俩。还有，巫婆太丑了！都看见了，看前者多些看到少女的脸据说这是一张心理学图片，图片中有2张脸，当你心情很好时能看到少女的脸，反之能看到巫婆的脸..你的心情怎样呢。。,困惑
今天PPS的更新真慢，而且还没有国语版。。并且。。明后两天还没得看。。,不满
韩寒高大了),骄傲
回复哦，倒是，很矛盾的！,疑问
史上最强的＂表里如一＂。?算不算原生态？,骄傲
小小图片，害怕什么？QQ群发图功能被关闭了，而腾讯竟然没有公告？据传要关到亚运结束。,不满
回复我没有你给我支点过来嘿嘿，上班寂寞需要零食难得我桌子这么干净,无助
西班牙终于进一球！西班牙对荷兰1：0！！！,激动
那就转吧……从今天到28号，请大家不要淋到雨。750年一次的酸雨，被淋到后患皮肤癌的几率很高。因为欧洲的一个火山的大爆发，向高空喷发了大量硫化物，在大气层7000~10000米的高空形成了浓厚的火山灰层，强酸性。请大家注意，把这个信息给你身边的人，做一个有情的人。,不安
